geo,year,month,nights_spent,lag_1m,lag_12m
BG,2015,3,40.0,1445.0,2.0
BG,2015,4,44.0,40.0,20.0
BG,2015,5,150.0,44.0,269.0
BG,2015,6,4189.0,150.0,3883.0
BG,2015,7,15524.0,4189.0,12317.0
BG,2015,8,17141.0,15524.0,13753.0
BG,2015,9,2742.0,17141.0,1445.0
BG,2015,10,2742.0,2742.0,1445.0
BG,2015,11,2742.0,2742.0,1445.0
BG,2015,12,2742.0,2742.0,1445.0
BG,2016,1,2742.0,2742.0,1445.0
BG,2016,2,2742.0,2742.0,1445.0
BG,2016,3,33.0,2742.0,40.0
BG,2016,4,268.0,33.0,44.0
BG,2016,5,124.0,268.0,150.0
BG,2016,6,6470.0,124.0,4189.0
BG,2016,7,23261.0,6470.0,15524.0
BG,2016,8,22511.0,23261.0,17141.0
BG,2016,9,4318.0,22511.0,2742.0
BG,2016,10,22.0,4318.0,2742.0
BG,2016,11,22.0,22.0,2742.0
BG,2016,12,22.0,22.0,2742.0
BG,2017,1,22.0,22.0,2742.0
BG,2017,2,22.0,22.0,2742.0
BG,2017,3,131.0,22.0,33.0
BG,2017,4,150.0,131.0,268.0
BG,2017,5,128.0,150.0,124.0
BG,2017,6,6804.0,128.0,6470.0
BG,2017,7,22367.0,6804.0,23261.0
BG,2017,8,24373.0,22367.0,22511.0
BG,2017,9,4387.0,24373.0,4318.0
BG,2017,10,4387.0,4387.0,22.0
BG,2017,11,4387.0,4387.0,22.0
BG,2017,12,4387.0,4387.0,22.0
BG,2018,1,4387.0,4387.0,22.0
BG,2018,2,4387.0,4387.0,22.0
BG,2018,3,4387.0,4387.0,131.0
BG,2018,4,110.0,4387.0,150.0
BG,2018,5,527.0,110.0,128.0
BG,2018,6,7702.0,527.0,6804.0
BG,2018,7,25547.0,7702.0,22367.0
BG,2018,8,25422.0,25547.0,24373.0
BG,2018,9,4228.0,25422.0,4387.0
BG,2018,10,4228.0,4228.0,4387.0
BG,2018,11,4228.0,4228.0,4387.0
BG,2018,12,4228.0,4228.0,4387.0
BG,2019,1,4228.0,4228.0,4387.0
BG,2019,2,4228.0,4228.0,4387.0
BG,2019,3,4228.0,4228.0,4387.0
BG,2019,4,145.0,4228.0,110.0
BG,2019,5,551.0,145.0,527.0
BG,2019,6,10410.0,551.0,7702.0
BG,2019,7,26427.0,10410.0,25547.0
BG,2019,8,29358.0,26427.0,25422.0
BG,2019,9,8683.0,29358.0,4228.0
BG,2019,10,8683.0,8683.0,4228.0
BG,2019,11,8683.0,8683.0,4228.0
BG,2019,12,8683.0,8683.0,4228.0
BG,2020,1,8683.0,8683.0,4228.0
BG,2020,2,8683.0,8683.0,4228.0
BG,2020,3,8683.0,8683.0,4228.0
BG,2020,4,8683.0,8683.0,145.0
BG,2020,5,8683.0,8683.0,551.0
BG,2020,6,4825.0,8683.0,10410.0
BG,2020,7,25434.0,4825.0,26427.0
BG,2020,8,29824.0,25434.0,29358.0
BG,2020,9,13305.0,29824.0,8683.0
BG,2020,10,13305.0,13305.0,8683.0
BG,2020,11,13305.0,13305.0,8683.0
BG,2020,12,13305.0,13305.0,8683.0
BG,2021,1,13305.0,13305.0,8683.0
BG,2021,2,13305.0,13305.0,8683.0
BG,2021,3,13305.0,13305.0,8683.0
BG,2021,4,13305.0,13305.0,8683.0
BG,2021,5,13305.0,13305.0,8683.0
BG,2021,6,9513.0,13305.0,4825.0
BG,2021,7,28034.0,9513.0,25434.0
BG,2021,8,29774.0,28034.0,29824.0
BG,2021,9,14772.0,29774.0,13305.0
BG,2021,10,14772.0,14772.0,13305.0
BG,2021,11,14772.0,14772.0,13305.0
BG,2021,12,14772.0,14772.0,13305.0
BG,2022,1,14772.0,14772.0,13305.0
BG,2022,2,14772.0,14772.0,13305.0
BG,2022,3,14772.0,14772.0,13305.0
BG,2022,4,152.0,14772.0,13305.0
BG,2022,5,1388.0,152.0,13305.0
BG,2022,6,10243.0,1388.0,9513.0
BG,2022,7,25543.0,10243.0,28034.0
BG,2022,8,18975.0,25543.0,29774.0
BG,2022,9,12519.0,18975.0,14772.0
BG,2022,10,12519.0,12519.0,14772.0
BG,2022,11,12519.0,12519.0,14772.0
BG,2022,12,12519.0,12519.0,14772.0
BG,2023,1,12519.0,12519.0,14772.0
BG,2023,2,12519.0,12519.0,14772.0
BG,2023,3,12519.0,12519.0,14772.0
BG,2023,4,12519.0,12519.0,152.0
BG,2023,5,12519.0,12519.0,1388.0
BG,2023,6,15452.0,12519.0,10243.0
BG,2023,7,51348.0,15452.0,25543.0
BG,2023,8,38855.0,51348.0,18975.0
BG,2023,9,16956.0,38855.0,12519.0
BG,2023,10,1211.0,16956.0,12519.0
BG,2023,11,1211.0,1211.0,12519.0
BG,2023,12,1211.0,1211.0,12519.0
BG,2024,1,895.0,1211.0,12519.0
BG,2024,2,1196.0,895.0,12519.0
BG,2024,3,1317.0,1196.0,12519.0
BG,2024,4,1510.0,1317.0,12519.0
BG,2024,5,4576.0,1510.0,12519.0
BG,2024,6,17894.0,4576.0,15452.0
BG,2024,7,41167.0,17894.0,51348.0
BG,2024,8,48693.0,41167.0,38855.0
BG,2024,9,20793.0,48693.0,16956.0
BG,2024,10,1328.0,20793.0,1211.0
BG,2024,11,1043.0,1328.0,1211.0
BG,2024,12,1351.0,1043.0,1211.0
BG,2025,1,1492.0,1351.0,895.0
BG,2025,2,969.0,1492.0,1196.0
BG,2025,3,1632.0,969.0,1317.0
BG,2025,4,2185.0,1632.0,1510.0
BG,2025,5,5564.0,2185.0,4576.0
BG,2025,6,17859.0,5564.0,17894.0
BG,2025,7,52063.0,17859.0,41167.0
BG,2025,8,46119.0,52063.0,48693.0
BG,2025,9,19527.0,46119.0,20793.0
BG,2025,10,2002.0,19527.0,1328.0
BG,2025,11,2084.0,2002.0,1043.0
BG,2025,12,2156.0,2084.0,1351.0
BG,2026,1,1608.0,2156.0,1492.0
BG,2026,2,1442.0,1608.0,969.0
BG,2026,3,2380.0,1442.0,1632.0
BG,2026,4,1954.0,2380.0,2185.0
BG,2026,5,1954.0,1954.0,5564.0
BG,2026,6,1954.0,1954.0,17859.0
BG,2026,7,1954.0,1954.0,52063.0
BG,2026,8,1954.0,1954.0,46119.0
BG,2026,9,1954.0,1954.0,19527.0
BG,2026,10,1954.0,1954.0,2002.0
BG,2026,11,1954.0,1954.0,2084.0
BG,2026,12,1954.0,1954.0,2156.0
CH,2011,1,23409.0,23409.0,23409.0
CH,2011,2,23409.0,23409.0,23409.0
CH,2011,3,23409.0,23409.0,23409.0
CH,2011,4,23409.0,23409.0,23409.0
CH,2011,5,23409.0,23409.0,23409.0
CH,2011,6,23409.0,23409.0,23409.0
CH,2011,7,23409.0,23409.0,23409.0
CH,2011,8,23409.0,23409.0,23409.0
CH,2011,9,23409.0,23409.0,23409.0
CH,2011,10,23409.0,23409.0,23409.0
CH,2011,11,23409.0,23409.0,23409.0
CH,2011,12,23409.0,23409.0,23409.0
CH,2012,1,23409.0,23409.0,23409.0
CH,2012,2,26990.0,23409.0,23409.0
CH,2012,3,32703.0,26990.0,23409.0
CH,2012,4,127588.0,32703.0,23409.0
CH,2012,5,255519.0,127588.0,23409.0
CH,2012,6,320893.0,255519.0,23409.0
CH,2012,7,890824.0,320893.0,23409.0
CH,2012,8,862923.0,890824.0,23409.0
CH,2012,9,267924.0,862923.0,23409.0
CH,2012,10,124203.0,267924.0,23409.0
CH,2012,11,11020.0,124203.0,23409.0
CH,2012,12,20460.0,11020.0,23409.0
CH,2013,1,24616.0,20460.0,23409.0
CH,2013,2,24419.0,24616.0,26990.0
CH,2013,3,38867.0,24419.0,32703.0
CH,2013,4,79585.0,38867.0,127588.0
CH,2013,5,221500.0,79585.0,255519.0
CH,2013,6,101196.0,221500.0,320893.0
CH,2013,7,288875.0,101196.0,890824.0
CH,2013,8,820041.0,288875.0,862923.0
CH,2013,9,252213.0,820041.0,267924.0
CH,2013,10,95391.0,252213.0,124203.0
CH,2013,11,10495.0,95391.0,11020.0
CH,2013,12,21541.0,10495.0,20460.0
CH,2014,1,21541.0,21541.0,24616.0
CH,2014,2,21541.0,21541.0,24419.0
CH,2014,3,21541.0,21541.0,38867.0
CH,2014,4,21541.0,21541.0,79585.0
CH,2014,5,21541.0,21541.0,221500.0
CH,2014,6,21541.0,21541.0,101196.0
CH,2014,7,21541.0,21541.0,288875.0
CH,2014,8,21541.0,21541.0,820041.0
CH,2014,9,21541.0,21541.0,252213.0
CH,2014,10,21541.0,21541.0,95391.0
CH,2014,11,21541.0,21541.0,10495.0
CH,2014,12,21541.0,21541.0,21541.0
CH,2015,1,21541.0,21541.0,21541.0
CH,2015,2,21541.0,21541.0,21541.0
CH,2015,3,21541.0,21541.0,21541.0
CH,2015,4,21541.0,21541.0,21541.0
CH,2015,5,21541.0,21541.0,21541.0
CH,2015,6,21541.0,21541.0,21541.0
CH,2015,7,21541.0,21541.0,21541.0
CH,2015,8,21541.0,21541.0,21541.0
CH,2015,9,21541.0,21541.0,21541.0
CH,2015,10,21541.0,21541.0,21541.0
CH,2015,11,21541.0,21541.0,21541.0
CH,2015,12,21541.0,21541.0,21541.0
CH,2016,1,20219.0,21541.0,21541.0
CH,2016,2,25512.0,20219.0,21541.0
CH,2016,3,51529.0,25512.0,21541.0
CH,2016,4,90821.0,51529.0,21541.0
CH,2016,5,269515.0,90821.0,21541.0
CH,2016,6,252911.0,269515.0,21541.0
CH,2016,7,844758.0,252911.0,21541.0
CH,2016,8,789793.0,844758.0,21541.0
CH,2016,9,280780.0,789793.0,21541.0
CH,2016,10,125302.0,280780.0,21541.0
CH,2016,11,11616.0,125302.0,21541.0
CH,2016,12,23452.0,11616.0,21541.0
CH,2017,1,23082.0,23452.0,20219.0
CH,2017,2,27392.0,23082.0,25512.0
CH,2017,3,32976.0,27392.0,51529.0
CH,2017,4,196578.0,32976.0,90821.0
CH,2017,5,273915.0,196578.0,269515.0
CH,2017,6,415121.0,273915.0,252911.0
CH,2017,7,905609.0,415121.0,844758.0
CH,2017,8,820031.0,905609.0,789793.0
CH,2017,9,278638.0,820031.0,280780.0
CH,2017,10,159412.0,278638.0,125302.0
CH,2017,11,15815.0,159412.0,11616.0
CH,2017,12,25101.0,15815.0,23452.0
CH,2018,1,24771.0,25101.0,23082.0
CH,2018,2,28704.0,24771.0,27392.0
CH,2018,3,40564.0,28704.0,32976.0
CH,2018,4,169670.0,40564.0,196578.0
CH,2018,5,340205.0,169670.0,273915.0
CH,2018,6,425221.0,340205.0,415121.0
CH,2018,7,1024673.0,425221.0,905609.0
CH,2018,8,935790.0,1024673.0,820031.0
CH,2018,9,367863.0,935790.0,278638.0
CH,2018,10,175241.0,367863.0,159412.0
CH,2018,11,17963.0,175241.0,15815.0
CH,2018,12,29051.0,17963.0,25101.0
CH,2019,1,29790.0,29051.0,24771.0
CH,2019,2,31237.0,29790.0,28704.0
CH,2019,3,46642.0,31237.0,40564.0
CH,2019,4,219493.0,46642.0,169670.0
CH,2019,5,255401.0,219493.0,340205.0
CH,2019,6,527492.0,255401.0,425221.0
CH,2019,7,1815467.0,527492.0,1024673.0
CH,2019,8,953649.0,1815467.0,935790.0
CH,2019,9,381074.0,953649.0,367863.0
CH,2019,10,184629.0,381074.0,175241.0
CH,2019,11,16701.0,184629.0,17963.0
CH,2019,12,31978.0,16701.0,29051.0
CH,2020,1,33329.0,31978.0,29790.0
CH,2020,2,35749.0,33329.0,31237.0
CH,2020,3,23913.0,35749.0,46642.0
CH,2020,4,23913.0,23913.0,219493.0
CH,2020,5,18914.0,23913.0,255401.0
CH,2020,6,535802.0,18914.0,527492.0
CH,2020,7,1433262.0,535802.0,1815467.0
CH,2020,8,1080606.0,1433262.0,953649.0
CH,2020,9,661414.0,1080606.0,381074.0
CH,2020,10,284190.0,661414.0,184629.0
CH,2020,11,35044.0,284190.0,16701.0
CH,2020,12,32295.0,35044.0,31978.0
CH,2021,1,29227.0,32295.0,33329.0
CH,2021,2,49077.0,29227.0,35749.0
CH,2021,3,81208.0,49077.0,23913.0
CH,2021,4,428185.0,81208.0,23913.0
CH,2021,5,634704.0,428185.0,18914.0
CH,2021,6,742699.0,634704.0,535802.0
CH,2021,7,1216143.0,742699.0,1433262.0
CH,2021,8,1199529.0,1216143.0,1080606.0
CH,2021,9,582297.0,1199529.0,661414.0
CH,2021,10,386371.0,582297.0,284190.0
CH,2021,11,24754.0,386371.0,35044.0
CH,2021,12,39628.0,24754.0,32295.0
CH,2022,1,46629.0,39628.0,29227.0
CH,2022,2,51000.0,46629.0,49077.0
CH,2022,3,74270.0,51000.0,81208.0
CH,2022,4,315912.0,74270.0,428185.0
CH,2022,5,427048.0,315912.0,634704.0
CH,2022,6,629510.0,427048.0,742699.0
CH,2022,7,1267465.0,629510.0,1216143.0
CH,2022,8,1199167.0,1267465.0,1199529.0
CH,2022,9,477312.0,1199167.0,582297.0
CH,2022,10,277870.0,477312.0,386371.0
CH,2022,11,29421.0,277870.0,24754.0
CH,2022,12,40711.0,29421.0,39628.0
CH,2023,1,42688.0,40711.0,46629.0
CH,2023,2,48989.0,42688.0,51000.0
CH,2023,3,61226.0,48989.0,74270.0
CH,2023,4,296607.0,61226.0,315912.0
CH,2023,5,468756.0,296607.0,427048.0
CH,2023,6,620252.0,468756.0,629510.0
CH,2023,7,1241053.0,620252.0,1267465.0
CH,2023,8,1198564.0,1241053.0,1199167.0
CH,2023,9,569759.0,1198564.0,477312.0
CH,2023,10,292491.0,569759.0,277870.0
CH,2023,11,21691.0,292491.0,29421.0
CH,2023,12,44701.0,21691.0,40711.0
CH,2024,1,49883.0,44701.0,42688.0
CH,2024,2,55475.0,49883.0,48989.0
CH,2024,3,104603.0,55475.0,61226.0
CH,2024,4,231959.0,104603.0,296607.0
CH,2024,5,497086.0,231959.0,468756.0
CH,2024,6,492931.0,497086.0,620252.0
CH,2024,7,1252080.0,492931.0,1241053.0
CH,2024,8,1299082.0,1252080.0,1198564.0
CH,2024,9,484287.0,1299082.0,569759.0
CH,2024,10,251897.0,484287.0,292491.0
CH,2024,11,41595.0,251897.0,21691.0
CH,2024,12,45533.0,41595.0,44701.0
CH,2025,1,50818.0,45533.0,49883.0
CH,2025,2,50818.0,50818.0,55475.0
CH,2025,3,68743.0,50818.0,104603.0
CH,2025,4,154982.0,68743.0,231959.0
CH,2025,5,360166.0,154982.0,497086.0
CH,2025,6,785361.0,360166.0,492931.0
CH,2025,7,785361.0,785361.0,1252080.0
CH,2025,8,785361.0,785361.0,1299082.0
CH,2025,9,785361.0,785361.0,484287.0
CH,2025,10,785361.0,785361.0,251897.0
CH,2025,11,785361.0,785361.0,41595.0
CH,2025,12,785361.0,785361.0,45533.0
CH,2026,1,785361.0,785361.0,50818.0
CH,2026,2,785361.0,785361.0,50818.0
CH,2026,3,785361.0,785361.0,68743.0
CH,2026,4,785361.0,785361.0,154982.0
CH,2026,5,785361.0,785361.0,360166.0
CH,2026,6,785361.0,785361.0,785361.0
CH,2026,7,785361.0,785361.0,785361.0
CH,2026,8,785361.0,785361.0,785361.0
CH,2026,9,785361.0,785361.0,785361.0
CH,2026,10,785361.0,785361.0,785361.0
CH,2026,11,785361.0,785361.0,785361.0
CH,2026,12,785361.0,785361.0,785361.0
CY,2011,1,1742.0,1742.0,1742.0
CY,2011,2,1742.0,1742.0,1742.0
CY,2011,3,1742.0,1742.0,1742.0
CY,2011,4,1742.0,1742.0,1742.0
CY,2011,5,1742.0,1742.0,1742.0
CY,2011,6,1742.0,1742.0,1742.0
CY,2011,7,1742.0,1742.0,1742.0
CY,2011,8,1742.0,1742.0,1742.0
CY,2011,9,1742.0,1742.0,1742.0
CY,2011,10,1742.0,1742.0,1742.0
CY,2011,11,1742.0,1742.0,1742.0
CY,2011,12,1742.0,1742.0,1742.0
CY,2012,1,1742.0,1742.0,1742.0
CY,2012,2,1682.0,1742.0,1742.0
CY,2012,3,2008.0,1682.0,1742.0
CY,2012,4,2006.0,2008.0,1742.0
CY,2012,5,1867.0,2006.0,1742.0
CY,2012,6,2501.0,1867.0,1742.0
CY,2012,7,3565.0,2501.0,1742.0
CY,2012,8,7379.0,3565.0,1742.0
CY,2012,9,2151.0,7379.0,1742.0
CY,2012,10,1688.0,2151.0,1742.0
CY,2012,11,1647.0,1688.0,1742.0
CY,2012,12,1614.0,1647.0,1742.0
CY,2013,1,1642.0,1614.0,1742.0
CY,2013,2,1591.0,1642.0,1682.0
CY,2013,3,1791.0,1591.0,2008.0
CY,2013,4,1752.0,1791.0,2006.0
CY,2013,5,1795.0,1752.0,1867.0
CY,2013,6,2097.0,1795.0,2501.0
CY,2013,7,2557.0,2097.0,3565.0
CY,2013,8,6083.0,2557.0,7379.0
CY,2013,9,2050.0,6083.0,2151.0
CY,2013,10,1697.0,2050.0,1688.0
CY,2013,11,1649.0,1697.0,1647.0
CY,2013,12,1628.0,1649.0,1614.0
CY,2014,1,1623.0,1628.0,1642.0
CY,2014,2,1574.0,1623.0,1591.0
CY,2014,3,1753.0,1574.0,1791.0
CY,2014,4,1755.0,1753.0,1752.0
CY,2014,5,1730.0,1755.0,1795.0
CY,2014,6,2778.0,1730.0,2097.0
CY,2014,7,3241.0,2778.0,2557.0
CY,2014,8,4126.0,3241.0,6083.0
CY,2014,9,1947.0,4126.0,2050.0
CY,2014,10,2019.0,1947.0,1697.0
CY,2014,11,1669.0,2019.0,1649.0
CY,2014,12,1617.0,1669.0,1628.0
CY,2015,1,1617.0,1617.0,1623.0
CY,2015,2,1617.0,1617.0,1574.0
CY,2015,3,1617.0,1617.0,1753.0
CY,2015,4,9.0,1617.0,1755.0
CY,2015,5,31.0,9.0,1730.0
CY,2015,6,293.0,31.0,2778.0
CY,2015,7,483.0,293.0,3241.0
CY,2015,8,851.0,483.0,4126.0
CY,2015,9,627.0,851.0,1947.0
CY,2015,10,577.0,627.0,2019.0
CY,2015,11,577.0,577.0,1669.0
CY,2015,12,577.0,577.0,1617.0
CY,2016,1,577.0,577.0,1617.0
CY,2016,2,577.0,577.0,1617.0
CY,2016,3,577.0,577.0,1617.0
CY,2016,4,37.0,577.0,9.0
CY,2016,5,34.0,37.0,31.0
CY,2016,6,225.0,34.0,293.0
CY,2016,7,345.0,225.0,483.0
CY,2016,8,957.0,345.0,851.0
CY,2016,9,43.0,957.0,627.0
CY,2016,10,43.0,43.0,577.0
CY,2016,11,43.0,43.0,577.0
CY,2016,12,43.0,43.0,577.0
CY,2017,1,43.0,43.0,577.0
CY,2017,2,43.0,43.0,577.0
CY,2017,3,43.0,43.0,577.0
CY,2017,4,51.0,43.0,37.0
CY,2017,5,50.0,51.0,34.0
CY,2017,6,295.0,50.0,225.0
CY,2017,7,1446.0,295.0,345.0
CY,2017,8,3162.0,1446.0,957.0
CY,2017,9,74.0,3162.0,43.0
CY,2017,10,8.0,74.0,43.0
CY,2017,11,2.0,8.0,43.0
CY,2017,12,2.0,2.0,43.0
CY,2018,1,2.0,2.0,43.0
CY,2018,2,2.0,2.0,43.0
CY,2018,3,2.0,2.0,43.0
CY,2018,4,2.0,2.0,51.0
CY,2018,5,36.0,2.0,50.0
CY,2018,6,407.0,36.0,295.0
CY,2018,7,970.0,407.0,1446.0
CY,2018,8,841.0,970.0,3162.0
CY,2018,9,48.0,841.0,74.0
CY,2018,10,10.0,48.0,8.0
CY,2018,11,10.0,10.0,2.0
CY,2018,12,10.0,10.0,2.0
CY,2019,1,10.0,10.0,2.0
CY,2019,2,10.0,10.0,2.0
CY,2019,3,10.0,10.0,2.0
CY,2019,4,10.0,10.0,2.0
CY,2019,5,34.0,10.0,36.0
CY,2019,6,380.0,34.0,407.0
CY,2019,7,1064.0,380.0,970.0
CY,2019,8,857.0,1064.0,841.0
CY,2019,9,47.0,857.0,48.0
CY,2019,10,10.0,47.0,10.0
CY,2019,11,10.0,10.0,10.0
CY,2019,12,10.0,10.0,10.0
CY,2020,1,10.0,10.0,10.0
CY,2020,2,10.0,10.0,10.0
CY,2020,3,10.0,10.0,10.0
CY,2020,4,10.0,10.0,10.0
CY,2020,5,10.0,10.0,34.0
CY,2020,6,10.0,10.0,380.0
CY,2020,7,10.0,10.0,1064.0
CY,2020,8,10.0,10.0,857.0
CY,2020,9,10.0,10.0,47.0
CY,2020,10,10.0,10.0,10.0
CY,2020,11,10.0,10.0,10.0
CY,2020,12,10.0,10.0,10.0
CY,2021,1,10.0,10.0,10.0
CY,2021,2,10.0,10.0,10.0
CY,2021,3,10.0,10.0,10.0
CY,2021,4,10.0,10.0,10.0
CY,2021,5,10.0,10.0,10.0
CY,2021,6,10.0,10.0,10.0
CY,2021,7,10.0,10.0,10.0
CY,2021,8,10.0,10.0,10.0
CY,2021,9,10.0,10.0,10.0
CY,2021,10,10.0,10.0,10.0
CY,2021,11,10.0,10.0,10.0
CY,2021,12,10.0,10.0,10.0
CY,2022,1,10.0,10.0,10.0
CY,2022,2,10.0,10.0,10.0
CY,2022,3,10.0,10.0,10.0
CY,2022,4,155.0,10.0,10.0
CY,2022,5,185.0,155.0,10.0
CY,2022,6,523.0,185.0,10.0
CY,2022,7,2763.0,523.0,10.0
CY,2022,8,7063.0,2763.0,10.0
CY,2022,9,687.0,7063.0,10.0
CY,2022,10,722.0,687.0,10.0
CY,2022,11,722.0,722.0,10.0
CY,2022,12,722.0,722.0,10.0
CY,2023,1,722.0,722.0,10.0
CY,2023,2,722.0,722.0,10.0
CY,2023,3,722.0,722.0,10.0
CY,2023,4,144.0,722.0,155.0
CY,2023,5,209.0,144.0,185.0
CY,2023,6,605.0,209.0,523.0
CY,2023,7,382.0,605.0,2763.0
CY,2023,8,2058.0,382.0,7063.0
CY,2023,9,51.0,2058.0,687.0
CY,2023,10,5.0,51.0,722.0
CY,2023,11,5.0,5.0,722.0
CY,2023,12,5.0,5.0,722.0
CY,2024,1,5.0,5.0,722.0
CY,2024,2,5.0,5.0,722.0
CY,2024,3,5.0,5.0,722.0
CY,2024,4,114.0,5.0,144.0
CY,2024,5,196.0,114.0,209.0
CY,2024,6,548.0,196.0,605.0
CY,2024,7,7407.0,548.0,382.0
CY,2024,8,7852.0,7407.0,2058.0
CY,2024,9,6731.0,7852.0,51.0
CY,2024,10,6731.0,6731.0,5.0
CY,2024,11,6731.0,6731.0,5.0
CY,2024,12,6731.0,6731.0,5.0
CY,2025,1,6731.0,6731.0,5.0
CY,2025,2,6731.0,6731.0,5.0
CY,2025,3,6731.0,6731.0,5.0
CY,2025,4,6731.0,6731.0,114.0
CY,2025,5,6731.0,6731.0,196.0
CY,2025,6,6731.0,6731.0,548.0
CY,2025,7,6731.0,6731.0,7407.0
CY,2025,8,6731.0,6731.0,7852.0
CY,2025,9,6731.0,6731.0,6731.0
CY,2025,10,6731.0,6731.0,6731.0
CY,2025,11,6731.0,6731.0,6731.0
CY,2025,12,6731.0,6731.0,6731.0
CY,2026,1,6731.0,6731.0,6731.0
CY,2026,2,6731.0,6731.0,6731.0
CY,2026,3,6731.0,6731.0,6731.0
CY,2026,4,6731.0,6731.0,6731.0
CY,2026,5,6731.0,6731.0,6731.0
CY,2026,6,6731.0,6731.0,6731.0
CY,2026,7,6731.0,6731.0,6731.0
CY,2026,8,6731.0,6731.0,6731.0
CY,2026,9,6731.0,6731.0,6731.0
CY,2026,10,6731.0,6731.0,6731.0
CY,2026,11,6731.0,6731.0,6731.0
CY,2026,12,6731.0,6731.0,6731.0
CZ,2011,1,3777.0,3777.0,3777.0
CZ,2011,2,3777.0,3777.0,3777.0
CZ,2011,3,3777.0,3777.0,3777.0
CZ,2011,4,3777.0,3777.0,3777.0
CZ,2011,5,3777.0,3777.0,3777.0
CZ,2011,6,3777.0,3777.0,3777.0
CZ,2011,7,3777.0,3777.0,3777.0
CZ,2011,8,3777.0,3777.0,3777.0
CZ,2011,9,3777.0,3777.0,3777.0
CZ,2011,10,3777.0,3777.0,3777.0
CZ,2011,11,3777.0,3777.0,3777.0
CZ,2011,12,3777.0,3777.0,3777.0
CZ,2012,1,3777.0,3777.0,3777.0
CZ,2012,2,4504.0,3777.0,3777.0
CZ,2012,3,3649.0,4504.0,3777.0
CZ,2012,4,24809.0,3649.0,3777.0
CZ,2012,5,93691.0,24809.0,3777.0
CZ,2012,6,190341.0,93691.0,3777.0
CZ,2012,7,851457.0,190341.0,3777.0
CZ,2012,8,769459.0,851457.0,3777.0
CZ,2012,9,113880.0,769459.0,3777.0
CZ,2012,10,8082.0,113880.0,3777.0
CZ,2012,11,4308.0,8082.0,3777.0
CZ,2012,12,4925.0,4308.0,3777.0
CZ,2013,1,2781.0,4925.0,3777.0
CZ,2013,2,4211.0,2781.0,4504.0
CZ,2013,3,4899.0,4211.0,3649.0
CZ,2013,4,13129.0,4899.0,24809.0
CZ,2013,5,82995.0,13129.0,93691.0
CZ,2013,6,146676.0,82995.0,190341.0
CZ,2013,7,986250.0,146676.0,851457.0
CZ,2013,8,842945.0,986250.0,769459.0
CZ,2013,9,112623.0,842945.0,113880.0
CZ,2013,10,9602.0,112623.0,8082.0
CZ,2013,11,2987.0,9602.0,4308.0
CZ,2013,12,3032.0,2987.0,4925.0
CZ,2014,1,1481.0,3032.0,2781.0
CZ,2014,2,2332.0,1481.0,4211.0
CZ,2014,3,3022.0,2332.0,4899.0
CZ,2014,4,32107.0,3022.0,13129.0
CZ,2014,5,90165.0,32107.0,82995.0
CZ,2014,6,189247.0,90165.0,146676.0
CZ,2014,7,941122.0,189247.0,986250.0
CZ,2014,8,799122.0,941122.0,842945.0
CZ,2014,9,113667.0,799122.0,112623.0
CZ,2014,10,14199.0,113667.0,9602.0
CZ,2014,11,4568.0,14199.0,2987.0
CZ,2014,12,4420.0,4568.0,3032.0
CZ,2015,1,2490.0,4420.0,1481.0
CZ,2015,2,2808.0,2490.0,2332.0
CZ,2015,3,2732.0,2808.0,3022.0
CZ,2015,4,22923.0,2732.0,32107.0
CZ,2015,5,113956.0,22923.0,90165.0
CZ,2015,6,214087.0,113956.0,189247.0
CZ,2015,7,1086305.0,214087.0,941122.0
CZ,2015,8,938924.0,1086305.0,799122.0
CZ,2015,9,152192.0,938924.0,113667.0
CZ,2015,10,12546.0,152192.0,14199.0
CZ,2015,11,5795.0,12546.0,4568.0
CZ,2015,12,8229.0,5795.0,4420.0
CZ,2016,1,3074.0,8229.0,2490.0
CZ,2016,2,3810.0,3074.0,2808.0
CZ,2016,3,6397.0,3810.0,2732.0
CZ,2016,4,23967.0,6397.0,22923.0
CZ,2016,5,106914.0,23967.0,113956.0
CZ,2016,6,203627.0,106914.0,214087.0
CZ,2016,7,1226279.0,203627.0,1086305.0
CZ,2016,8,988241.0,1226279.0,938924.0
CZ,2016,9,195424.0,988241.0,152192.0
CZ,2016,10,16017.0,195424.0,12546.0
CZ,2016,11,3810.0,16017.0,5795.0
CZ,2016,12,5145.0,3810.0,8229.0
CZ,2017,1,3828.0,5145.0,3074.0
CZ,2017,2,5114.0,3828.0,3810.0
CZ,2017,3,5111.0,5114.0,6397.0
CZ,2017,4,34422.0,5111.0,23967.0
CZ,2017,5,119656.0,34422.0,106914.0
CZ,2017,6,287280.0,119656.0,203627.0
CZ,2017,7,1268255.0,287280.0,1226279.0
CZ,2017,8,1041660.0,1268255.0,988241.0
CZ,2017,9,181422.0,1041660.0,195424.0
CZ,2017,10,15585.0,181422.0,16017.0
CZ,2017,11,4359.0,15585.0,3810.0
CZ,2017,12,5827.0,4359.0,5145.0
CZ,2018,1,4228.0,5827.0,3828.0
CZ,2018,2,5553.0,4228.0,5114.0
CZ,2018,3,6725.0,5553.0,5111.0
CZ,2018,4,45962.0,6725.0,34422.0
CZ,2018,5,178102.0,45962.0,119656.0
CZ,2018,6,324212.0,178102.0,287280.0
CZ,2018,7,1401043.0,324212.0,1268255.0
